order_id,customer_name,email,age,gender,country,signup_date,last_purchase_date,product,price,quantity,payment_method,phone,FLAG_missing_age,FLAG_missing_price,FLAG_missing_quantity,FLAG_missing_payment_method,FLAG_missing_country,FLAG_missing_gender,FLAG_missing_customer_name,FLAG_duplicate_row,FLAG_duplicate_order_id,FLAG_mixed_type_age,FLAG_mixed_type_price,FLAG_mixed_type_phone,FLAG_outlier_order_id,FLAG_outlier_quantity,FLAG_whitespace_customer_name,FLAG_whitespace_email,FLAG_whitespace_age,FLAG_whitespace_gender,FLAG_whitespace_country,FLAG_whitespace_signup_date,FLAG_whitespace_last_purchase_date,FLAG_whitespace_product,FLAG_whitespace_price,FLAG_whitespace_payment_method,FLAG_whitespace_phone
180,Sarah Franklin,alvarezeric@example.net,thirty,Female,Kenya,01/01/1977,03/10/1971,page,-10,3.0,Debit Card,617-303-2044,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109,Brittany Mcclain,rodriguezmark@example.net,thirty,Female,Germany,10/07/2023,02/08/1982,any,abc,3.0,Debit Card,(665)853-2681,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
91,Caitlin Huff,invalid_email,,M,,20/06/1973,24/06/2013,even,abc,-1.0,cash,261-943-5062x605,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
777,Katrina Garcia,andrew61@example.net,60,Male,UK,01/06/2006,07/10/1993,generation,,,PayPal,(586)853-4315x224,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
130,Jordan Diaz,jgarza@example.org,thirty,Male,UK,15/04/1979,31/08/1993,loss,493.88,1.0,PayPal,not_available,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
779,Adam Porter,jackbarton@example.net,,,USA,22/10/1973,07/06/1977,federal,,2.0,Debit Card,(216)210-2993x166,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
146,Lisa Moore,ksimon@example.com,thirty,F,,16/06/2020,21/12/1991,fill,,,cash,001-993-985-6311,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
781,Ashley Harris,harmoncaitlin@example.com,31,F,Kenya,09/07/1992,20/12/2020,great,abc,3.0,PayPal,not_available,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
782,Melissa Park,alexandra55@example.org,thirty,,UK,03/01/1976,08/08/2017,already,321.45,2.0,cash,not_available,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
783,Debbie Diaz,kimberlywatson@example.com,,F,USA,27/09/2010,13/04/2003,third,493.71,-1.0,cash,946.597.6097,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
109,Jonathan Bishop,thomaswilliam@example.com,46,Male,USA,06/09/2004,25/07/2015,wait,,-1.0,PayPal,(953)275-4577x733,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
785,Nathan Acosta,invalid_email,thirty,,USA,11/10/2003,13/02/2023,experience,abc,,,515-851-3809x3888,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40,Joseph Bradley,pcastillo@example.net,,F,USA,24/10/2013,29/11/1987,thank,abc,,Credit Card,not_available,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
787,Toni Kelley,jason32@example.org,thirty,F,Germany,23/10/2002,08/10/2014,final,-10,-1.0,Debit Card,8565821267,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
788,Ashley Barnett,invalid_email,,F,Kenya,07/06/1981,27/10/2000,between,-10,,PayPal,+1-269-456-8241x09348,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Sharon Taylor,taylor71@example.com,52,Male,Germany,12/12/2015,18/07/2011,nature,432.73,2.0,cash,567.636.4042,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Katherine Sexton,ruben72@example.net,42,F,Germany,10/09/1988,02/08/2003,imagine,abc,3.0,Credit Card,+1-471-440-6041x772,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
791,Wesley Calderon,mariegriffin@example.net,,M,Kenya,02/02/2008,27/12/1970,relate,288.21,,Credit Card,4552094953,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
792,Mathew Jones,amandaspencer@example.com,,,USA,08/05/2015,08/10/2012,pattern,153.14,1.0,PayPal,311.854.6116x4789,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
793,Mary Wood,kirbyjason@example.org,18,Male,,23/03/1973,16/09/1994,order,abc,2.0,Credit Card,001-737-853-8771x5942,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
113,Tristan Erickson,smithjohn@example.net,,Female,Kenya,28/12/1970,02/01/1976,little,197.3,-1.0,Debit Card,-2005,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
111,Russell Willis,douglas90@example.com,27,Male,UK,09/05/2016,20/09/1998,measure,157.63,3.0,Credit Card,(875)417-9894,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
796,Sherry Jones,barryjustin@example.net,thirty,M,UK,17/05/2015,22/01/1995,car,,2.0,Credit Card,339-907-7373x2997,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
185,Derek Bradley,ronaldmolina@example.org,,,Kenya,13/02/1982,16/01/2022,whatever,abc,1.0,Debit Card,not_available,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
798,Bridget Powell,kayla28@example.com,thirty,M,Kenya,28/07/2013,25/12/2018,former,-10,-1.0,Debit Card,906-674-1728,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
799,William Garcia,shutchinson@example.org,thirty,F,UK,10/09/2012,14/12/2023,each,abc,-1.0,,+1-832-897-7781x792,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
120,Bryan Mckay,powellshannon@example.net,,Male,Germany,25/07/1983,25/05/2020,especially,-10,3.0,Debit Card,9425957241,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,Matthew Foster,tthomas@example.net,28,,,04/03/2009,21/01/1999,sound,abc,3.0,PayPal,not_available,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
802,Steven Macdonald,mackenzieorozco@example.com,thirty,Female,UK,28/11/1977,16/04/1985,wide,275.44,1.0,cash,(819)727-4022x519,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
88,Mrs. Lisa Alvarado,xramirez@example.net,52,F,,17/08/1979,30/03/1983,top,-10,2.0,cash,897.515.5610x7774,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
804,Zachary Williams,carolyn24@example.com,60,Female,UK,09/10/2003,05/07/1972,rule,-10,3.0,Debit Card,+1-236-986-2994x9774,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60,Yesenia Rios,madison20@example.net,45,Male,Germany,13/08/1986,21/09/1981,understand,118.96,3.0,Credit Card,282-401-4370,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
171,Mark Ayers,ericksonanthony@example.com,thirty,Female,Germany,06/03/1995,23/12/1970,ability,439.05,,Credit Card,not_available,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
807,Leah Martin,jennifermckinney@example.net,21,Female,,12/01/1978,04/05/2017,dark,-10,-1.0,PayPal,+1-401-428-2789x6125,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
179,Brandon Jimenez,invalid_email,29,,Germany,06/12/2023,22/02/2013,agency,abc,,PayPal,(229)467-1236x822,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
809,John Scott,tracirose@example.org,thirty,F,Kenya,17/01/1991,16/01/1972,movie,abc,3.0,PayPal,001-264-229-7598x82469,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
810,Wendy Dean,ogriffin@example.net,thirty,Male,Kenya,15/10/1999,16/08/1979,business,,-1.0,cash,not_available,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
811,Cameron Kelley,emendez@example.com,thirty,Male,,29/03/1972,03/03/2008,happen,-10,-1.0,PayPal,288.220.7133x5375,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
812,Patrick Powell,devin81@example.org,thirty,F,UK,11/12/2011,25/05/1993,figure,493.79,3.0,Credit Card,001-922-240-0549x870,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
157,Steven Davis MD,ucarroll@example.com,thirty,Male,Germany,08/05/1980,28/12/1983,inside,296.83,2.0,,not_available,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
814,Brian Powell,laurie74@example.org,,,Germany,06/09/2017,14/11/1971,position,129.88,,PayPal,835-888-0953,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
815,Rebecca Fleming,invalid_email,,,Germany,21/08/1978,12/08/2015,cold,-10,-1.0,Credit Card,630-458-9089x19485,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
816,Jeremy Mcdonald,brockkeith@example.net,60,Female,Germany,06/04/1999,16/05/2013,center,-10,3.0,Credit Card,9498001793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
817,Teresa Macdonald,invalid_email,thirty,,Kenya,01/03/2008,15/05/1978,next,437.17,1.0,Credit Card,(929)284-4353x8323,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
818,Kurt Love,mary51@example.com,,F,Kenya,31/05/1995,27/02/2024,actually,-10,,Debit Card,001-410-531-0988x80509,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
819,Katie Berg,invalid_email,27,M,Germany,13/01/2024,22/11/1981,available,372.32,1.0,Debit Card,(579)547-7345x946,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99,Rachel Moore,nicole05@example.org,,M,Kenya,22/11/1983,02/09/2009,coach,11.65,1.0,Credit Card,(572)760-3185x59720,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24,Heather Floyd,amanda84@example.org,thirty,F,Germany,29/01/2011,11/03/1977,fine,-10,-1.0,PayPal,816.821.3179x5341,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
198,Jeremy Williams,cassandracombs@example.org,53,,,03/02/1984,06/07/1983,visit,381.44,-1.0,Debit Card,001-354-869-1831x816,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
184,Jacqueline Hall,jeffrey99@example.net,19,M,,05/01/2000,29/12/1974,life,-10,3.0,,(799)303-3585x6309,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
189,Matthew Williamson,dianemorales@example.org,,M,Germany,06/07/1995,05/07/1981,house,22.94,3.0,Debit Card,(831)779-4477x368,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
92,Gregory Lee,walter33@example.com,68,Male,UK,24/06/1981,15/03/1990,claim,abc,3.0,Debit Card,not_available,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,Suzanne Bailey,invalid_email,thirty,,UK,16/05/2003,12/02/2005,believe,438.74,1.0,cash,not_available,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
82,Julie Flores,jglenn@example.net,,F,,18/02/2004,19/09/2012,maintain,abc,1.0,,001-397-437-8405x09871,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
828,Lindsay Taylor,scottdestiny@example.com,,,,27/11/1987,14/08/1983,between,abc,3.0,cash,311-910-1281,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
133,Maurice Campbell,jeffreycox@example.net,,M,Germany,20/12/1986,24/12/1971,buy,-10,,PayPal,781.513.0560x1486,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
830,Michael Jacobs,invalid_email,thirty,M,USA,13/09/2023,21/01/1973,affect,-10,-1.0,Debit Card,322.689.1356x491,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
197,Dr. Shannon Rios,jennifer00@example.org,thirty,Female,UK,18/08/2013,22/05/1974,statement,23.37,1.0,Credit Card,not_available,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
832,Amber Adkins,christopherreese@example.net,,Female,USA,04/10/1974,26/06/2015,police,,2.0,PayPal,not_available,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
103,Brendan Morrison,jessicamurray@example.com,,F,Germany,19/05/2020,04/08/1987,matter,abc,1.0,Debit Card,851-815-1948,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,Christine Reyes,kennethcruz@example.org,18,Male,USA,15/07/2010,24/05/1989,small,,,PayPal,(969)339-5425,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
835,Karen Miles,josephbrown@example.com,,M,Germany,06/03/2006,28/03/2002,miss,,-1.0,PayPal,not_available,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
836,Amy Richards,jennifer32@example.net,43,M,UK,13/11/2018,07/06/2005,itself,112.62,,,776.836.4195,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
837,Richard Abbott,castillotimothy@example.com,thirty,Female,USA,26/03/2002,02/08/2024,age,abc,,,not_available,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
838,Denise Thompson,hensleysandra@example.net,,Female,UK,05/05/1986,22/03/2000,two,44.85,1.0,cash,9378413517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,,dustincarter@example.net,38,Male,Kenya,01/04/1985,24/08/1987,decide,17.02,3.0,cash,721-340-0651x5657,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
840,James Green,christopherstrong@example.org,,,USA,07/10/2001,13/10/1975,discuss,-10,1.0,Debit Card,700-946-8412,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18,Vernon Martinez,xlambert@example.com,,Female,USA,10/01/2012,07/08/2024,blood,-10,2.0,PayPal,712.981.7958x75196,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
189,Lisa Becker,andrewscynthia@example.org,thirty,,Germany,17/11/2024,03/10/2017,business,-10,1.0,cash,980-847-6403x625,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
843,Taylor Page,owenmelissa@example.net,,Female,,27/12/2002,19/08/2023,food,,3.0,Credit Card,not_available,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
844,Angela Wood,dustingomez@example.net,30,Male,USA,04/05/2005,22/06/1993,professional,,3.0,Debit Card,643-819-9520,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
166,Dr. Evan Brown,josephjenkins@example.org,36,Female,,02/05/1975,07/06/1986,activity,,-1.0,,769-535-7247x02502,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
846,Samantha Holmes,jonathan21@example.org,thirty,M,USA,25/10/2000,15/08/1996,claim,abc,2.0,Debit Card,(979)347-5137,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
847,Teresa Herrera,freemanjesse@example.net,67,Female,Germany,28/06/2018,28/07/2004,activity,abc,1.0,,-4286,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
848,Christopher Martin,geoffrey55@example.net,58,Male,,02/10/2012,08/04/1977,drop,,-1.0,cash,not_available,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
144,Emily Welch,dcarter@example.net,thirty,,UK,16/10/2024,28/06/2006,form,-10,,Credit Card,(202)788-4778x90948,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70,Mario Jensen,antonio24@example.net,thirty,M,UK,21/03/2005,10/09/1978,art,,3.0,Debit Card,486.734.2367x49418,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
851,Joshua Johnson,wrightmichael@example.net,thirty,,USA,11/05/1979,23/12/1996,cup,401.86,2.0,Debit Card,309-273-6386x275,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
852,Paula Ferguson,jacob31@example.org,,Female,,17/07/1985,22/11/2006,by,,3.0,cash,+1-576-796-5908x0242,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
853,Travis Guzman,dawnjones@example.org,39,,Germany,28/09/1976,07/09/2003,away,abc,3.0,cash,3887412570,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,Derek Prince,iwalsh@example.net,27,M,Germany,27/01/2026,15/03/2004,nor,236.34,1.0,Debit Card,707-923-1415x123,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
855,Katie Ritter,browngeorge@example.com,thirty,Female,Germany,03/07/1994,20/08/1987,two,133.29,1.0,Debit Card,426.851.3536,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
856,Francisco Schwartz,robinsoncheryl@example.org,thirty,M,Kenya,03/04/1986,03/02/2014,performance,-10,2.0,Debit Card,not_available,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25,Peter Allen,hheath@example.net,,F,UK,02/08/1984,05/08/1970,reduce,146.81,2.0,cash,001-907-385-9320,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
858,Sandra Solomon,bairdbrandon@example.com,,Female,,22/09/1984,18/01/1979,seven,438.76,,cash,318.523.2058x0293,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
150,Christopher Rhodes,kwarren@example.org,thirty,Male,USA,27/06/1990,22/09/1995,his,-10,,PayPal,not_available,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
69,Jon Saunders,smithsusan@example.net,,F,,16/07/1995,03/03/1989,especially,,3.0,Credit Card,001-870-383-7154x229,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68,Brianna Banks,cynthiaprince@example.org,,M,Germany,18/11/2001,12/05/2022,according,,1.0,Debit Card,not_available,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
862,Ryan Vasquez,glennkramer@example.com,thirty,F,Kenya,03/01/1982,02/07/1981,cause,-10,2.0,Credit Card,959-901-9298x69268,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
863,Jonathan Willis,malikrush@example.org,thirty,M,Germany,19/04/2004,09/10/1972,concern,-10,,Credit Card,(673)377-2692x10647,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
864,Melissa Castillo,james34@example.net,,F,UK,01/01/1996,29/11/2009,ago,abc,-1.0,Debit Card,not_available,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
198,Michael Patton,gabriellasmith@example.net,23,,USA,12/04/1981,03/12/1980,cell,408.97,1.0,PayPal,not_available,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
866,James Blankenship,richardbrown@example.net,47,M,Kenya,24/06/1981,16/09/2006,service,288.82,,cash,not_available,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
108,Spencer Shepard,sandra69@example.net,thirty,Male,UK,11/06/2007,23/10/2017,or,-10,1.0,PayPal,not_available,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
868,Christopher Wall,velasquezjoshua@example.org,,Male,UK,06/03/1971,19/10/1986,community,,,PayPal,001-531-568-5783,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
869,Nathan Jones,smithfelicia@example.org,,Male,Kenya,20/09/2019,30/06/2017,dream,abc,,Credit Card,not_available,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,Samantha Sosa,cory60@example.com,69,Male,Kenya,03/11/1975,03/09/2014,scene,abc,1.0,,not_available,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
114,Kaitlin Carr,xking@example.net,,Female,Germany,01/04/1994,03/08/1975,young,,-1.0,PayPal,-9619,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,Tara Graham,cathymason@example.com,thirty,M,Germany,16/09/2005,20/09/1990,bar,235.62,1.0,PayPal,+1-422-911-0319x00124,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
873,Michael Hatfield,huberjeffrey@example.com,,Female,,25/11/1987,10/06/2014,as,115.06,3.0,cash,732.930.6853x4790,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
874,Jennifer Webster,latasha10@example.org,31,Male,Germany,25/11/2015,04/01/1990,six,abc,,,826-362-1070,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
875,Nicholas Mccullough,ricky08@example.com,52,Male,Kenya,25/07/2001,25/12/1987,trouble,abc,2.0,Debit Card,300-524-4200x738,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
876,Sara Carter,nicholas58@example.com,67,M,Germany,29/10/1996,06/09/2022,since,-10,,,(233)918-2097x6896,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
877,William Stein,dfigueroa@example.org,66,,USA,10/09/2009,12/04/1996,audience,403.99,1.0,cash,+1-985-582-7295x78884,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
172,Heather Burns,grantmichele@example.org,18,Female,,27/07/2008,12/11/2024,food,abc,2.0,PayPal,479-683-1843x1022,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
142,Spencer Knight,qvillarreal@example.net,,,,07/11/2024,24/07/2016,who,,,cash,692.214.0326x369,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
152,Samantha Johnson,jasmineclark@example.net,thirty,Female,Germany,31/08/1990,12/04/1976,decade,-10,3.0,cash,001-777-715-1276x52652,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
186,Dr. Jessica Fernandez,james65@example.net,,Female,USA,20/01/2000,19/10/2021,work,-10,,Debit Card,001-225-971-9980x0468,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Michael Cox,yfleming@example.org,,M,USA,27/09/1987,20/12/1981,property,-10,1.0,cash,not_available,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
137,Rickey Long,campbelltanner@example.org,,F,UK,27/08/1984,06/08/1972,various,abc,-1.0,cash,not_available,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
884,Christine Patterson,mannkimberly@example.org,,,,30/10/2006,30/11/2018,if,,,Debit Card,339.993.7465x423,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,,vgillespie@example.net,,Male,UK,14/06/2009,24/10/1976,best,-10,-1.0,cash,608.816.3622,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
886,Jean Torres,garciatammy@example.com,thirty,M,USA,12/03/2026,05/05/1990,and,,,cash,not_available,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
887,Eric Lawrence,jaimechan@example.net,68,M,Kenya,04/04/1979,01/05/2016,heavy,-10,,PayPal,not_available,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
72,Troy Johns,campbelladam@example.com,,,Kenya,29/02/1980,26/12/2005,relationship,336.77,,Debit Card,698.548.3149x87889,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
188,Rebecca Armstrong,williamcook@example.com,thirty,Male,USA,18/11/1978,14/10/1984,group,-10,,Credit Card,773.315.7755x90223,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
890,Misty Figueroa,invalid_email,65,M,UK,06/06/1987,30/08/2008,four,-10,,Credit Card,001-669-441-1555x040,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
891,Vickie Colon,denise53@example.net,thirty,Male,UK,04/09/1988,12/11/2009,music,371.16,2.0,Credit Card,(446)404-9078,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
123,Kayla Salazar,jenny00@example.net,thirty,Female,UK,27/07/1982,22/10/2015,record,abc,2.0,Credit Card,(780)880-1187x561,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
893,Hannah Rowe,veronica94@example.net,,Male,,06/03/1987,06/01/2005,beautiful,-10,1.0,PayPal,(749)737-7154x607,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
